1	10
1	11
1	12
1	13
1	14
1	15
1	16
1	17
1	18
1	19
1	2
1	20
1	21
1	22
1	23
1	24
1	25
1	26
1	27
1	28
1	29
1	3
1	30
1	31
1	4
1	5
1	6
1	7
1	8
1	9
10	108
10	109
10	110
10	111
10	112
10	113
10	114
10	115
10	116
10	117
10	118
10	119
10	120
10	121
10	122
10	123
10	124
10	125
10	126
10	127
10	128
10	129
10	130
10	16
10	2
10	24
10	30
10	34
10	7
10	70
10	9
100	598
100	7
100	96
1000	427
1001	1049
1001	1126
1001	429
1001	458
1001	499
1001	611
1001	687
1002	429
1002	460
1002	922
1003	431
1003	728
1003	731
1003	908
1003	992
1004	1005
1004	1067
1004	1069
1004	1105
1004	432
1004	907
1005	1067
1005	1069
1005	1070
1005	1105
1005	432
1005	793
1005	860
1005	907
1005	910
1005	932
1006	439
1007	447
1007	475
1007	554
1007	687
1008	451
1008	483
1009	1127
1009	452
1009	456
1009	462
1009	541
1009	555
1009	990
101	128
101	132
101	196
101	265
101	271
101	404
101	468
101	554
101	582
101	637
101	638
101	74
101	8
1010	452
1010	467
1010	707
1010	836
1011	452
1011	894
1011	931
1012	454
1013	454
1013	464
1013	622
1014	454
1014	636
1015	458
1016	458
1016	521
1017	1019
1017	1068
1017	459
1018	459
1019	1068
1019	459
1019	613
102	339
102	370
102	8
1020	460
1020	475
1020	477
1020	486
1020	757
1021	460
1022	460
1022	483
1023	1128
1023	460
1023	486
1023	808
1023	923
1024	1097
1024	460
1024	484
1025	460
1025	757
1026	1045
1026	460
1026	487
1026	564
1026	757
1026	995
1027	460
1027	757
1028	462
1029	464
103	21
103	246
103	41
103	614
103	639
103	9
1030	466
1031	466
1031	587
1032	1069
1032	1078
1032	468
1032	598
1033	468
1034	471
1034	513
1034	543
1034	808
1034	848
1035	1038
1035	1039
1035	1043
1035	1098
1035	475
1035	483
1035	709
1035	847
1035	849
1035	870
1036	477
1036	486
1036	824
1037	479
1037	480
1037	811
1037	849
1037	957
1038	481
1038	565
1038	706
1038	709
1038	870
1039	1043
1039	1098
1039	481
1039	706
1039	847
104	105
104	128
104	135
104	154
104	201
104	21
104	218
104	31
104	327
104	333
104	404
104	42
104	47
104	501
104	640
104	9
1040	483
1041	483
1041	491
1041	497
1041	607
1042	483
1043	1098
1043	483
1043	706
1043	847
1043	849
1043	995
1044	487
1045	1112
1045	487
1045	757
1045	848
1046	489
1046	601
1047	495
1047	675
1048	498
1048	764
1049	499
105	116
105	128
105	129
105	16
105	183
105	196
105	198
105	200
105	201
105	202
105	203
105	204
105	205
105	206
105	21
105	210
105	213
105	214
105	216
105	217
105	218
105	227
105	236
105	251
105	259
105	274
105	284
105	291
105	307
105	321
105	331
105	333
105	335
105	361
105	378
105	39
105	390
105	40
105	400
105	414
105	42
105	420
105	437
105	439
105	446
105	468
105	472
105	49
105	503
105	51
105	545
105	55
105	56
105	578
105	596
105	641
105	642
105	643
105	644
105	645
105	646
105	647
105	648
105	649
105	650
105	651
105	76
105	79
105	80
105	9
1050	504
1050	509
1050	711
1050	861
1050	988
1050	989
1051	512
1051	904
1052	514
1053	1129
1053	523
1053	546
1053	765
1053	822
1054	527
1054	558
1054	561
1054	912
1055	532
1056	535
1057	538
1058	546
1058	819
1058	900
1059	549
106	13
106	134
106	137
106	20
106	268
106	339
106	358
106	391
106	41
106	415
106	425
106	452
106	458
106	467
106	538
106	588
106	652
106	653
106	654
106	655
106	656
106	657
106	658
106	659
106	660
106	661
106	662
106	663
106	664
106	665
106	9
1060	553
1060	660
1061	553
1061	568
1062	554
1062	598
1062	828
1062	928
1063	555
1063	958
1064	560
1065	561
1065	912
